type_group_key,type_set_label,n_types,primary_type,incident_count
9288,18|19|35|42|43,5,19,1
9289,18|19|35|42|43|48|52|55|63|72|102,11,19,1
9290,18|19|35|42|43|48|55|58|63|72|77|97,12,19,1
9291,18|19|35|42|43|52,6,19,1
9292,18|19|35|42|43|52|54|55|63|70|72|102,12,19,1
9293,18|19|35|42|43|52|55|63|72|102,10,19,1
9294,18|19|35|42|43|52|63|72,8,19,1
9295,18|19|35|42|48|49|55|63|72|102,10,49,1
9296,18|19|35|42|48|52,6,19,1
9297,18|19|35|42|48|52|55|102,8,19,1
9298,18|19|35|42|48|52|63|72|77|97,10,19,1
9299,18|19|35|42|48|55|58|63|72,9,19,1
9300,18|19|35|42|48|55|62|63|72,9,19,1
9301,18|19|35|42|48|55|63|72|77|97|102,11,19,1
9302,18|19|35|42|48|55|80|81|102,9,19,1
9303,18|19|35|42|48|63|72|80|81,9,19,1
9304,18|19|35|42|49,5,49,1
9305,18|19|35|42|49|55|63|72|102,9,49,1
9306,18|19|35|42|52|63|72|80|81,9,19,1
9307,18|19|35|42|54|77|97,7,19,1
9308,18|19|35|42|55|62|63|72|80|83,10,19,1
9309,18|19|35|42|55|80|81|102,8,19,1
9310,18|19|35|42|63|72|77|97,8,19,1
9311,18|19|35|43|47|48|63|72,8,47,1
9312,18|19|35|43|48|52|54|63|72,9,19,1
9313,18|19|35|43|48|52|55|62,8,19,1
9314,18|19|35|43|48|52|55|62|63|72,10,19,1
9315,18|19|35|43|48|52|55|102,8,19,1
9316,18|19|35|43|48|54|55|61|63|72,10,61,1
9317,18|19|35|43|48|54|63|72|77|78|97|132,12,19,1
9318,18|19|35|43|48|55|58|63|72,9,19,1
9319,18|19|35|43|48|55|102,7,19,1
9320,18|19|35|43|48|63|72|77|80|81|97,11,19,1
9321,18|19|35|43|52,5,19,1
9322,18|19|35|43|52|54|63|72,8,19,1
9323,18|19|35|43|52|55|58|63|72,9,19,1
9324,18|19|35|43|52|55|102,7,19,1
9325,18|19|35|43|52|63|72|77|97,9,19,1
9326,18|19|35|43|54,5,19,1
9327,18|19|35|43|55|58|62|63|72,9,19,1
9328,18|19|35|43|55|58|63|72|77|97,10,19,1
9329,18|19|35|43|55|58|80|81,8,19,1
9330,18|19|35|43|55|62|63|72,8,19,1
9331,18|19|35|43|63|72|76|97|111,9,19,1
9332,18|19|35|43|77|97,6,19,1
9333,18|19|35|45|55|63|72|102,8,45,1
9334,18|19|35|45|55|102,6,45,1
9335,18|19|35|46,4,46,1
9336,18|19|35|47|48,5,47,1
9337,18|19|35|47|48|52,6,47,1
9338,18|19|35|47|52|55|63|72|102,9,47,1
9339,18|19|35|47|52|63|72,7,47,1
9340,18|19|35|48|49|63|72,7,49,1
9341,18|19|35|48|52|54,6,19,1
9342,18|19|35|48|52|55|62,7,19,1
9343,18|19|35|48|52|55|102,7,19,1
9344,18|19|35|48|52|63|69|72,8,69,1
9345,18|19|35|48|52|63|72|77|97,9,19,1
9346,18|19|35|48|53|55|63|72|102,9,53,1
9347,18|19|35|48|54|55|62|63|72,9,19,1
9348,18|19|35|48|54|55|63|72|102,9,19,1
9349,18|19|35|48|55|58,6,19,1
9350,18|19|35|48|55|58|63|72|80|83,10,19,1
9351,18|19|35|48|55|62|63|72|79|80|83,11,19,1
9352,18|19|35|48|55|62|63|72|80|81,10,19,1
9353,18|19|35|48|55|62|80|83,8,19,1
9354,18|19|35|48|55|63|69|72|102,9,69,1
9355,18|19|35|48|55|63|70|72|102,9,19,1
9356,18|19|35|48|55|63|72|77|97|102,10,19,1
9357,18|19|35|48|77|97,6,19,1
9358,18|19|35|49|55|63|72|102,8,49,1
9359,18|19|35|52|54,5,19,1
9360,18|19|35|52|54|55|58,7,19,1
9361,18|19|35|52|54|55|58|63|69,9,69,1
9362,18|19|35|52|54|55|58|63|70,9,19,1
9363,18|19|35|52|54|55|58|63|72,9,19,1
9364,18|19|35|52|54|55|62|63|72,9,19,1
9365,18|19|35|52|54|63|72,7,19,1
9366,18|19|35|52|55|58|62|63|72,9,19,1
9367,18|19|35|52|55|63|72|80|81|102,10,19,1
9368,18|19|35|52|55|80|83|102,8,19,1
9369,18|19|35|52|63|71,6,71,1
9370,18|19|35|54|55|63|72|101|102,9,19,1
9371,18|19|35|54|101,5,19,1
9372,18|19|35|55|62|63|72|101,8,19,1
9373,18|19|35|55|63|69|72|101|102,9,69,1
9374,18|19|35|63|69|72|101,7,69,1
9375,18|19|35|63|70|101,6,19,1
9376,18|19|35|63|72|76|97|101|111,9,19,1
9377,18|19|35|63|72|77|97|101,8,19,1
9378,18|19|54|63|70|72|77|97,8,19,1
9379,18|19|55|56|63|72,6,56,1
9380,18|19|55|58|62|63|72,7,19,1
9381,18|19|55|58|63|72|80|81,8,19,1
9382,18|19|55|59|63|72,6,59,1
9383,18|19|55|63|69|102,6,69,1
9384,18|19|55|63|72|80|81|102,8,19,1
9385,18|19|55|80|83|102,6,19,1
9386,18|19|55|95|96|102,6,95,1
9387,18|19|63|70|72|76|97|111,8,19,1
9388,18|19|63|71,4,71,1
9389,18|19|63|72|76|97|107,7,19,1
9390,18|19|63|72|79|80|83,7,19,1
9391,18|19|95|96,4,95,1
9392,18|20|21|22|23|27|32|34|35|37|41|55|63|72|102,15,32,1
9393,18|20|21|22|23|28|29|34|55|63|72|102,12,28,1
9394,18|20|21|22|23|29|30|31|34|35|43|52|55|63|72|102,16,30,1
9395,18|20|21|22|23|34|35|43|48|52|55|63|72|102,14,21,1
9396,18|20|21|22|24|25|29|34|35|37|38|42|48|52|55|63|69|72|102,19,69,1
9397,18|20|21|22|25|27|34|35|41|42|48|55|63|72|102,15,27,1
9398,18|20|21|22|25|34|35|48|49|52|63|72,12,21,1
9399,18|20|21|22|25|34|35|52|55|63|72|102,12,21,1
9400,18|20|21|22|25|55|63|72|102,9,21,1
9401,18|20|21|22|27|29|34|35|39|41|49|52|55|62,14,39,1
9402,18|20|21|22|29|34|35|41|42|48|49|55|63|72|102,15,21,1
9403,18|20|21|22|31|34|35|41|42|43|48|52|55|63|72|102,16,31,1
9404,18|20|21|22|34|35|37|38|40|41|42|48|52|55|63|72|102,17,40,1
9405,18|20|21|22|34|35|41|43|49|55|63|72|102,13,21,1
9406,18|20|21|22|34|35|48|63|72|77|97,11,21,1
9407,18|20|21|22|35|41|52,7,21,1
9408,18|20|21|22|35|42|43|48|55|63|72|102,12,21,1
9409,18|20|21|23|24|25|29|35|42|48|52|55|63|72|102,15,24,1
9410,18|20|21|23|35|48|52|55|62|63|72|80|81,13,21,1
9411,18|20|21|24|25|29|34|35|38|41|48|55|63|72|102,15,38,1
9412,18|20|21|24|25|35|47|63|72,9,47,1
9413,18|20|21|24|25|35|48|55|63|72|102,11,24,1
9414,18|20|21|24|29|34|35|37|48|52|55|62|63|72,14,24,1
9415,18|20|21|24|29|63|72,7,24,1
9416,18|20|21|24|34|35|40|42|48|52|55|63|72|102,14,40,1
9417,18|20|21|24|34|35|42|48|52|55|102,11,24,1
9418,18|20|21|24|55|63|72|102,8,24,1
9419,18|20|21|25|27|34|35|41|42|52|55|62|63|72,14,27,1
9420,18|20|21|25|27|34|35|48|49|63|72,11,27,1
9421,18|20|21|25|29|34|35|37|38|48|49|55|62|63|72|77|97,17,38,1
9422,18|20|21|25|29|34|35|38|40|48|55|62|63|72,14,40,1
9423,18|20|21|25|29|34|35|38|43|49|55|63|72|102,14,38,1
9424,18|20|21|25|29|34|35|41|42|48|49|63|72,13,21,1
9425,18|20|21|25|31|35|52|55|63|69|72|102,12,31,1
9426,18|20|21|25|34|35|37|38|48|55|63|72|102,13,38,1
9427,18|20|21|25|34|35|41|55|63|72|77|97|102,13,21,1
9428,18|20|21|25|34|35|42|63|72,9,21,1
9429,18|20|21|25|34|35|48|49|55|62|63|72,12,21,1
9430,18|20|21|25|34|35|48|52|55|63|72|102,12,21,1
9431,18|20|21|25|34|63|72,7,21,1
9432,18|20|21|25|34|63|72|80|83,9,21,1
9433,18|20|21|25|35|37|38|41|42|52|55|62|63|72,14,38,1
9434,18|20|21|25|35|37|38|41|48|55|63|72|102,13,38,1
9435,18|20|21|25|35|37|49|55|62|63|72,11,21,1
9436,18|20|21|25|35|37|55|63|72|102,10,21,1
9437,18|20|21|25|35|38|41|48,8,38,1
9438,18|20|21|25|35|41|42|48|52|55|62|63|72,13,21,1
9439,18|20|21|25|35|41|48|55|63|72|102,11,21,1
9440,18|20|21|25|35|41|55|63|72|102,10,21,1
9441,18|20|21|25|35|48|52|55|63|72|102,11,21,1
9442,18|20|21|25|35|48|55|62|63|72,10,21,1
9443,18|20|21|25|35|48|63|72,8,21,1
9444,18|20|21|25|35|52|63|72,8,21,1
9445,18|20|21|25|63|72,6,21,1
9446,18|20|21|26|35|52|63|72,8,26,1
9447,18|20|21|27|29|35|48|55|63|70|72|77|97|102,14,27,1
9448,18|20|21|28|29|34|35|41|52|55|63|72|102,13,28,1
9449,18|20|21|28|35|36|37|38|41|48|55|62|63|72,14,28,1
9450,18|20|21|29|32|34|35|38|48|52|55|63|72|102,14,32,1
9451,18|20|21|29|34|35|37|38|41|48|52|55|102,13,38,1
9452,18|20|21|29|34|35|37|41|48|55|63|72|102,13,21,1
9453,18|20|21|29|34|35|41|52|55|77|97|102,12,21,1
9454,18|20|21|29|35|37|41|42|48|52|55|63|72|80|81|102,16,21,1
9455,18|20|21|29|35|37|41|55|62,9,21,1
9456,18|20|21|29|35|37|41|55|63|72|102,11,21,1
9457,18|20|21|29|35|41|55|63|72|102,10,21,1
9458,18|20|21|29|35|48|55|63|72|102,10,21,1
9459,18|20|21|29|63|72,6,21,1
9460,18|20|21|30|35|55|63|72|101|102,10,30,1
9461,18|20|21|32|35|48|55|63|72|102,10,32,1
9462,18|20|21|34|35|37|38|39|41|48|55|63|72|102,14,39,1
9463,18|20|21|34|35|37|38|41|42|55|62|63|72,13,38,1
9464,18|20|21|34|35|37|38|41|42|55|63|72|102,13,38,1
9465,18|20|21|34|35|37|41|48|52|55|62|63|72,13,21,1
9466,18|20|21|34|35|38|39|42|52|55|58|63|72,13,39,1
9467,18|20|21|34|35|38|41|63|72,9,38,1
9468,18|20|21|34|35|38|52|63|72,9,38,1
9469,18|20|21|34|35|41|48|49|52|55|77|97|102,13,21,1
9470,18|20|21|34|35|41|52|63|72,9,21,1
9471,18|20|21|34|35|41|55|102,8,21,1
9472,18|20|21|34|35|42|48|52|55|63|72|102,12,21,1
9473,18|20|21|34|35|42|48|52|63|72,10,21,1
9474,18|20|21|34|35|42|48|63|72,9,21,1
9475,18|20|21|34|35|42|49|63|72,9,21,1
9476,18|20|21|34|35|42|52|63|72,9,21,1
9477,18|20|21|34|35|48,6,21,1
9478,18|20|21|34|35|48|49|55|63|72|102,11,21,1
9479,18|20|21|34|35|48|55|63|72|102,10,21,1
9480,18|20|21|34|35|48|63|72,8,21,1
9481,18|20|21|34|35|52,6,21,1
9482,18|20|21|34|35|52|55|63|72|102,10,21,1
9483,18|20|21|34|35|63|72|101,8,21,1
9484,18|20|21|34|35|101,6,21,1
9485,18|20|21|34|55|58|63|72,8,21,1
9486,18|20|21|35|37,5,21,1
9487,18|20|21|35|37|38|41|48|55|63|72|102,12,38,1
9488,18|20|21|35|37|38|42|63|72,9,38,1
9489,18|20|21|35|37|41|48|55|63|72|74|79|80|83|97|102|120,17,21,1
9490,18|20|21|35|37|42|48|55|63|72|102,11,21,1
9491,18|20|21|35|37|43|63|72,8,21,1
9492,18|20|21|35|37|52|55|62|63|72,10,21,1
9493,18|20|21|35|38,5,38,1
9494,18|20|21|35|38|41|48|55|63|72|102,11,38,1
9495,18|20|21|35|38|41|63|72,8,38,1
9496,18|20|21|35|38|55|63|72|102,9,38,1
9497,18|20|21|35|38|63|72,7,38,1
9498,18|20|21|35|40|42|55|63|72|102,10,40,1
9499,18|20|21|35|41|48|52|55|62,9,21,1
9500,18|20|21|35|41|48|52|63|72,9,21,1
9501,18|20|21|35|41|55|62,7,21,1
9502,18|20|21|35|41|55|62|63|72,9,21,1
9503,18|20|21|35|42|48,6,21,1
9504,18|20|21|35|42|48|49|55|62|63|72,11,21,1
9505,18|20|21|35|42|52|63|72|77|97,10,21,1
9506,18|20|21|35|43|46|48|63|72|77|80|81|97,13,46,1
9507,18|20|21|35|47|63|72,7,47,1
9508,18|20|21|35|48|50|52|63|72|77|97,11,50,1
9509,18|20|21|35|49|54|55|63|72|102,10,21,1
9510,18|20|21|35|52|55|63|72|102,9,21,1
9511,18|20|21|55|62,5,21,1
9512,18|20|22|23,4,23,1
9513,18|20|22|23|24|27|63|72|95|96,10,27,1
9514,18|20|22|23|25|26|29|34|35|55|63|72|80|81|101|102,16,26,1
9515,18|20|22|23|25|27|29|34|55|63|72|102,12,27,1
9516,18|20|22|23|25|28|34|35|41|55|62|63|72,13,28,1
9517,18|20|22|23|27|28|29|30|34|35|52|55|63|72|77|97|102,17,28,1
9518,18|20|22|23|27|29|34|35|36|37|40|41|49|52|55|62|63|72|74|77|97|122|124,23,36,1
9519,18|20|22|23|27|34|35|38|41|63|72,11,27,1
9520,18|20|22|23|27|34|35|42|48|63|72|80|82,13,82,1
9521,18|20|22|23|29|30|31|34|35|48|55|63|72|77|97|102,16,30,1
9522,18|20|22|23|29|34|35|38|42|48|55|63|72|102,14,38,1
9523,18|20|22|23|29|34|35|41|55|63|72|102,12,23,1
9524,18|20|22|23|29|34|35|44|55|63|72|102,12,44,1
9525,18|20|22|23|29|34|35|48|55|102,10,23,1
9526,18|20|22|23|29|35|43|48|52|55|63|72|102,13,23,1
9527,18|20|22|23|29|35|52|55|58|63|72,11,23,1
9528,18|20|22|23|29|55|63|72|102,9,23,1
9529,18|20|22|23|30|34|35|48|52|55|63|72|102,13,30,1
9530,18|20|22|23|30|34|55|63|72|102,10,30,1
9531,18|20|22|23|34|35|37|41|42|43|48|52|55|63|72|102,16,23,1
9532,18|20|22|23|34|35|38|42|52|55|63|72|102,13,38,1
9533,18|20|22|23|34|35|42|48|52|63|72|77|97,13,23,1
9534,18|20|22|23|34|35|42|55|63|72|102,11,23,1
9535,18|20|22|23|34|35|48|55|62|63|72,11,23,1
9536,18|20|22|23|34|35|52|54|55|58|63|72,12,23,1
9537,18|20|22|23|34|35|52|55|63|72|102,11,23,1
9538,18|20|22|23|34|63|72,7,23,1
9539,18|20|22|23|35|37|41|42|48|55|102,11,23,1
9540,18|20|22|23|35|37|41|55|58|63|72,11,23,1
9541,18|20|22|23|35|41|52|55|102,9,23,1
9542,18|20|22|23|35|48|52|55|63|72|102,11,23,1
9543,18|20|22|23|35|48|55|102,8,23,1
9544,18|20|22|23|35|48|63|72,8,23,1
9545,18|20|22|23|35|52|55|63|72|102,10,23,1
9546,18|20|22|23|35|52|55|102,8,23,1
9547,18|20|22|23|35|55|63|72|101|102,10,23,1
9548,18|20|22|23|63|72,6,23,1
9549,18|20|22|24|25|29|35|52|55|63|72|80|81|102,14,24,1
9550,18|20|22|24|25|31|35|42|48|52|55|77|97|102,14,31,1
9551,18|20|22|24|25|34|35|37|41|42|48|49|52|55|62|63|72|77|80|83|97,21,24,1
9552,18|20|22|24|27|29|31|34|35|42|48|52|55|63|72|102,16,31,1
9553,18|20|22|24|29|34|35|37|41|49|55|63|72|77|80|83|97|102,18,24,1
9554,18|20|22|24|29|34|35|40|42|48|55|63|72|102,14,40,1
9555,18|20|22|24|34|35|36|37|38|41|43|48|52|55|58|63|72,17,36,1
9556,18|20|22|24|34|35|41|42|48|49|52|63|72,13,24,1
9557,18|20|22|24|34|35|41|52|55|63|72|102,12,24,1
9558,18|20|22|24|35|38|41|42|48|55|63|72|102,13,38,1
9559,18|20|22|24|35|48|52|63|72,9,24,1
9560,18|20|22|25|27|63|72,7,27,1
9561,18|20|22|25|31|34|35|37|41|48|52|55|63|69|72|102,16,31,1
9562,18|20|22|25|34|35|37|42|48|63|72,11,25,1
9563,18|20|22|25|34|35|37|52|55|63|72|102,12,25,1
9564,18|20|22|25|34|35|38|41|42|55|63|72|102,13,38,1
9565,18|20|22|25|34|35|41|42|48|49|52|55|63|72|102,15,49,1
9566,18|20|22|25|34|35|42|43|48|52|55|63|72|102,14,25,1
9567,18|20|22|25|34|35|42|48|52|55|63|72|102,13,25,1
9568,18|20|22|25|34|55|63|72|102,9,25,1
9569,18|20|22|25|35|41|55|63|72|102,10,25,1
9570,18|20|22|25|55|63|72|102,8,25,1
9571,18|20|22|26|27|30|34|35|52|55|62,11,26,1
9572,18|20|22|26|28|29|31|35|52|55|63|72|102,13,26,1
9573,18|20|22|26|34|35|101,7,26,1
9574,18|20|22|26|34|55|63|72|102,9,26,1
9575,18|20|22|27|29|34|35|41|52|55|63|72|102,13,27,1
9576,18|20|22|27|29|35|41|42|43|55|63|72|102,13,27,1
9577,18|20|22|27|34|35|52|55|63|70|72|102,12,27,1
9578,18|20|22|27|55|63|72|102,8,27,1
9579,18|20|22|28|29|34|35|44|48|55|62|63|72,13,44,1
9580,18|20|22|28|29|35|44|48|55|102,10,44,1
9581,18|20|22|28|30|34|35|37|41|42|43|48|52|55|58|63|72,17,28,1
9582,18|20|22|28|33|34|55|63|72|102,10,33,1
9583,18|20|22|29|30|31|34|55|63|72|77|97|102,13,30,1
9584,18|20|22|29|30|34|35|37|42|48|55|63|72|102,14,30,1
9585,18|20|22|29|30|34|35|42|48|52|55|58|63|72,14,30,1
9586,18|20|22|29|30|34|35|49|55|63|72|102,12,30,1
9587,18|20|22|29|34|35|42|48|52|55|63|72|102,13,29,1
9588,18|20|22|29|34|35|55|63|72|101|102,11,29,1
9589,18|20|22|29|34|55|102,7,29,1
9590,18|20|22|29|35|41|55|62|63|72,10,29,1
9591,18|20|22|29|35|41|55|63|72|102,10,29,1
9592,18|20|22|29|35|48|63|72,8,29,1
9593,18|20|22|30|31|35|37|48|52|55|58|63|72,13,30,1
9594,18|20|22|30|34|35|48|52|55|63|72|102,12,30,1
9595,18|20|22|31|35|41|55|63|72|102,10,31,1
9596,18|20|22|31|55|102,6,31,1
9597,18|20|22|34|35|37|38|39|52|55|63|72|102,13,39,1
9598,18|20|22|34|35|37|38|41|42|48|55|62,12,38,1
9599,18|20|22|34|35|37|41|42|55|63|72|80|81|102,14,22,1
9600,18|20|22|34|35|37|41|63|72|77|97,11,22,1
9601,18|20|22|34|35|37|42|48|52|63|72|77|97,13,22,1
9602,18|20|22|34|35|37|55|63|72|102,10,22,1
9603,18|20|22|34|35|41|42|52|55|63|72|102,12,22,1
9604,18|20|22|34|35|41|43|48|52|55|63|72|102,13,22,1
9605,18|20|22|34|35|41|55|102,8,22,1
9606,18|20|22|34|35|42|52|63|72|77|97,11,22,1
9607,18|20|22|34|35|43|55|58|63|72,10,22,1
9608,18|20|22|34|35|48,6,22,1
9609,18|20|22|34|35|52,6,22,1
9610,18|20|22|34|35|52|63|72,8,22,1
9611,18|20|22|34|35|63|70|72|101,9,22,1
9612,18|20|22|34|55|63|72|102,8,22,1
9613,18|20|22|34|55|102,6,22,1
9614,18|20|22|35|37|41|42|63|72,9,22,1
9615,18|20|22|35|37|41|55|58|63|72,10,22,1
9616,18|20|22|35|37|41|55|62|63|72,10,22,1
9617,18|20|22|35|37|42|55|63|72|102,10,22,1
9618,18|20|22|35|37|55|63|72|102,9,22,1
9619,18|20|22|35|38|48|55|62,8,38,1
9620,18|20|22|35|41|48|49|55|63|72|102,11,49,1
9621,18|20|22|35|41|48|52|55|63|72|102,11,22,1
9622,18|20|22|35|41|48|55|63|72|77|97|102,12,22,1
9623,18|20|22|35|41|48|55|63|72|79|80|83|102,13,22,1
9624,18|20|22|35|41|52|55|63|72|102,10,22,1
9625,18|20|22|35|41|55|63|72|102,9,22,1
9626,18|20|22|35|42|48|52|55|58|63|72,11,22,1
9627,18|20|22|35|42|48|52|55|62|63|72,11,22,1
9628,18|20|22|35|42|55|62|63|72,9,22,1
9629,18|20|22|35|42|55|63|72|102,9,22,1
9630,18|20|22|35|42|63|72|77|97,9,22,1
9631,18|20|22|35|47|48|63|72,8,47,1
9632,18|20|22|35|48|50|52|55|63|72|102,11,50,1
9633,18|20|22|35|48|52,6,22,1
9634,18|20|22|35|48|55|102,7,22,1
9635,18|20|22|35|48|77|97,7,22,1
9636,18|20|22|35|52,5,22,1
9637,18|20|22|35|52|55|62|63|72,9,22,1
9638,18|20|22|35|52|63|72,7,22,1
9639,18|20|22|35|52|63|72|77|97,9,22,1
9640,18|20|22|35|63|72|101,7,22,1
9641,18|20|22|55|63|72|77|97|102,9,22,1
9642,18|20|23,3,23,1
9643,18|20|23|24|25|34|35|52|55|63|72|102,12,24,1
9644,18|20|23|24|26|27|29|30|31|34|35|37|41|42|43|48|55|58|63|72|77|79|80|83|97,25,26,1
9645,18|20|23|24|27|35|43|48|52|55|63|72|102,13,27,1
9646,18|20|23|24|29|34|35|41|42|48|55|63|72|102,14,24,1
9647,18|20|23|24|29|34|35|42|43|52|55|63|72|102,14,24,1
9648,18|20|23|24|29|35|52|55|63|72|102,11,24,1
9649,18|20|23|24|34|35|42|63|72|77|97,11,24,1
9650,18|20|23|24|35|37|38|41|48|55|62|63|72,13,38,1
9651,18|20|23|24|35|41|48|49|55|62|63|72,12,24,1
9652,18|20|23|24|35|48|52|63|72,9,24,1
9653,18|20|23|25|27|28|34|35|48|52|55|63|72|102,14,28,1
9654,18|20|23|25|27|34|35|49|52|55|63|72|102,13,27,1
9655,18|20|23|25|27|34|35|49|55|63|72|102,12,27,1
9656,18|20|23|25|27|35|37|41|42|55|63|72|77|80|83|97|102,17,27,1
9657,18|20|23|25|29|34|35|48|52|55|63|72|102,13,23,1
9658,18|20|23|25|31|35|52|55|102,9,31,1
9659,18|20|23|25|34|35|42|48|49|63|72,11,23,1
9660,18|20|23|25|34|55|63|72|102,9,23,1
9661,18|20|23|25|35|48|55|63|72|102,10,23,1
9662,18|20|23|25|55|63|72|102,8,23,1
9663,18|20|23|25|63|72,6,23,1
9664,18|20|23|26|34|35|48|55|63|72|77|97|102,13,26,1
9665,18|20|23|26|35|52|63|72,8,26,1
9666,18|20|23|26|35|55|58|63|72|101,10,26,1
9667,18|20|23|27|28|34|35|48|52|55|63|72|102,13,28,1
9668,18|20|23|27|29|31|34|35|41|42|48|52|55|63|72|102,16,31,1
9669,18|20|23|27|34|35|37|41|52|55|63|69|72|102,14,27,1
9670,18|20|23|27|35|52|55|63|72|102,10,27,1
9671,18|20|23|27|55|63|72|102,8,27,1
9672,18|20|23|28|29|30|34|35|41|43|48|52|55|102,14,28,1
9673,18|20|23|28|55|63|72|102,8,28,1
9674,18|20|23|29|30|34|35|37|40|41|48|52|55|63|72|102,16,30,1
9675,18|20|23|29|31|34|35|41|48|52|55|58|62|77|97,15,31,1
9676,18|20|23|29|34|35|36|48|52|55|63|72|102,13,36,1
9677,18|20|23|29|34|35|37|52|55|63|72|102,12,23,1
9678,18|20|23|29|35|37|48|63|72,9,23,1
9679,18|20|23|29|35|52|63|72,8,23,1
9680,18|20|23|29|35|55|63|72|101|102,10,23,1
9681,18|20|23|29|55|63|72|102,8,23,1
9682,18|20|23|30|34|55|63|72|102,9,30,1
9683,18|20|23|31|34|35|42|52|55|62|63|72|77|97,14,31,1
9684,18|20|23|31|35|43|52|55|63|72|102,11,31,1
9685,18|20|23|34|35|37|41|42|52|63|72,11,23,1
9686,18|20|23|34|35|37|41|42|55|63|72|74|80|81|97|102|120,17,23,1
9687,18|20|23|34|35|37|52|55|63|72|102,11,23,1
9688,18|20|23|34|35|38|42|48|52|55|58|63|72|77|78|97|130,17,130,1
9689,18|20|23|34|35|41|42|48|52|55|63|72|102,13,23,1
9690,18|20|23|34|35|41|48|63|72,9,23,1
9691,18|20|23|34|35|42|48|52|63|72,10,23,1
9692,18|20|23|34|35|42|48|63|72,9,23,1
9693,18|20|23|34|35|48|49|52|63|72,10,23,1
9694,18|20|23|34|35|48|52|55|63|72|80|83|102,13,23,1
9695,18|20|23|34|35|48|55|63|72|77|97|102,12,23,1
9696,18|20|23|34|35|49|52|55|63|72|102,11,23,1
9697,18|20|23|34|35|52|63|72,8,23,1
9698,18|20|23|34|55|63|72|102,8,23,1
9699,18|20|23|35|37|41|42|43|55|62|63|72,12,23,1
9700,18|20|23|35|37|41|48|55|63|72|102,11,23,1
9701,18|20|23|35|37|52|63|72,8,23,1
9702,18|20|23|35|38|41|63|72,8,38,1
9703,18|20|23|35|40|42|48|55|63|72|102,11,40,1
9704,18|20|23|35|41|42|48|52|63|72,10,23,1
9705,18|20|23|35|41|42|48|54|55|63|72|80|83|102,14,23,1
9706,18|20|23|35|41|43|48|52|55|63|72|102,12,23,1
9707,18|20|23|35|41|48|52|63|72,9,23,1
9708,18|20|23|35|41|52|55|62|63|72,10,23,1
9709,18|20|23|35|41|55|63|72|102,9,23,1
9710,18|20|23|35|41|55|102,7,23,1
9711,18|20|23|35|42|52|55|63|72|102,10,23,1
9712,18|20|23|35|42|52|63|72,8,23,1
9713,18|20|23|35|43|48|52|55|63|72|77|97|102,13,23,1
9714,18|20|23|35|43|52|63|72,8,23,1
9715,18|20|23|35|48|52|55|58,8,23,1
9716,18|20|23|35|48|52|55|102,8,23,1
9717,18|20|23|35|48|52|63|72,8,23,1
9718,18|20|23|35|52,5,23,1
9719,18|20|23|35|52|55|62|63|72,9,23,1
9720,18|20|23|55|62|63|72,7,23,1
9721,18|20|24|25|30|34|35|42|55|63|72|102,12,30,1
9722,18|20|24|25|34|35|42|48|52|55|58|63|72,13,24,1
9723,18|20|24|25|34|35|48|52|55|63|72|102,12,24,1
9724,18|20|24|25|34|55|63|72|102,9,24,1
9725,18|20|24|25|34|55|102,7,24,1
9726,18|20|24|25|35|37|41|42|48|55|63|72|77|80|81|97|102,17,24,1
9727,18|20|24|25|35|37|47|48|52|55|63|72|102,13,47,1
9728,18|20|24|25|35|38|52|55|102,9,38,1
9729,18|20|24|25|35|47|63|72,8,47,1
9730,18|20|24|25|35|48|55|63|72|102,10,24,1
9731,18|20|24|29|34|35|42|48|52|55|62|63|72,13,24,1
9732,18|20|24|29|55|63|72|102,8,24,1
9733,18|20|24|29|63|72,6,24,1
9734,18|20|24|34|35|36|37|41|55|58|63|72|77|97,14,36,1
9735,18|20|24|34|35|37|39|41|48|49|52|54|55|62|74|97|122,17,39,1
9736,18|20|24|34|35|38|40|42|48|55|63|72|77|97|102,15,40,1
9737,18|20|24|34|35|38|41|42|48|52|55|63|72|102,14,38,1
9738,18|20|24|34|35|40|42|48|52|55|63|72|102,13,40,1
9739,18|20|24|34|35|41|42|52|55|63|72|102,12,24,1
9740,18|20|24|34|35|41|55|102,8,24,1
9741,18|20|24|34|35|42,6,24,1
9742,18|20|24|34|35|42|48|49|63|72,10,24,1
9743,18|20|24|34|35|42|48|52|63|72,10,24,1
9744,18|20|24|34|35|42|55|63|72|102,10,24,1
9745,18|20|24|35|37|41|43|48|52|55|58|62|63|72,14,24,1
9746,18|20|24|35|37|41|52|55|63|72|102,11,24,1
9747,18|20|24|35|37|41|55|63|72|102,10,24,1
9748,18|20|24|35|37|48|55|63|70|72|102,11,24,1
9749,18|20|24|35|37|55|62|63|72,9,24,1
9750,18|20|24|35|40|41|42|48|55|63|72|102,12,40,1
9751,18|20|24|35|41|52|55|63|72|102,10,24,1
9752,18|20|24|35|41|63|72,7,24,1
9753,18|20|24|35|42|48|63|72,8,24,1
9754,18|20|24|35|42|55|63|72|102,9,24,1
9755,18|20|24|35|43|48|52|55|63|72|102,11,24,1
9756,18|20|24|35|43|49|52|63|72,9,24,1
9757,18|20|24|35|43|55|63|72|102,9,24,1
9758,18|20|24|35|48|52|55|63|72|102,10,24,1
9759,18|20|24|35|48|52|63|72,8,24,1
9760,18|20|24|35|48|55|63|72|102,9,24,1
